,4
T_a_in,303.15
x_a_in,0.0177
m_a_in,1.89
T_d_in,292.04999999999995
xi_d_in,0.26
m_d_in,2.66
T_a_o_exp,296.65
x_a_o_exp,0.009699999999999999
T_d_o_exp,298.95
xi_d_o_exp,0.2585
T_d_o_sim,24.74
T_a_o_sim,296.09999999999997
x_a_o_sim,10.22
Nu,3.7424020098585027
Sh,3.8600914976330865
T_a_o_sim_new,296.46893310546875
x_a_o_sim_new,0.009696918113164235
T_d_o_sim_new,298.0722351074219
xi_d_o_sim_new,0.2585553228855133
