,1
T_a_in,300.51
RH_a_in,0.5533034800302905
m_a_in,0.03628263762959907
T_d_in,292.2
xi_d_in,0.3181864659218954
m_d_in,0.1026696666666667
T_a_o_exp,294.81
RH_a_o_exp,0.5382421552433181
T_d_o_exp,294.3598247013734
x_a_in,0.01268323470093966
x_a_o_exp,0.008716095312794856
Nu,16.826761556112565
Sh,6.637825725453815
T_a_o_sim_new,294.3230895996094
x_a_o_sim_new,0.009137477441658343
T_d_o_sim_new,294.6462097167969
xi_d_o_sim_new,0.31764915585517883
