Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
8.111371080567976,2.1113710805679755,8.929069274108787,2.9290692741087883,293.5656433105469,0.009243568446168011
2.1113710805679755,4.5595175974127695,2.9290692741087883,3.418019477698065,291.671875,0.008958575464092813
4.5595175974127695,3.682879548560911,3.418019477698065,3.1753834832226198,292.1365051269531,0.00910992184485408
3.682879548560911,3.2800694032632527,3.191290019481311,3.1753834832226198,292.4217834472656,0.00910992184485408
