Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
12.978000627406448,6.978000627406449,11.276226322010988,5.276226322010988,292.9760437011719,0.007500382566876691
6.978000627406449,9.186742947608781,5.276226322010988,7.0673189424016325,292.0654602050781,0.007078885246378623
