Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
9.633008740259859,3.633008740259859,9.513263978096074,3.5132639780960737,293.486572265625,0.007320881622598246
3.633008740259859,4.676252953430503,2.8440056729126972,3.5132639780960737,293.0543212890625,0.007320881622598246
