Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
16.286435630569407,10.286435630569407,13.48130506481032,7.48130506481032,288.845947265625,0.005648968781689584
10.286435630569407,13.110603900757127,7.48130506481032,9.602129581610772,287.8326416015625,0.0052176957865314065
