Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
2.479042110870109,8.47904211087011,8.503775837108563,2.503775837108564,288.4730224609375,0.008199315785429984
8.47904211087011,5.568602909783483,2.503775837108564,3.70274296920631,289.2509765625,0.007168948089137411
5.568602909783483,4.0812827095940944,3.70274296920631,3.1195067914655437,289.822998046875,0.007600952789085542
