Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
8.081406955852138,2.081406955852139,9.419364100329648,3.4193641003296484,288.831298828125,0.0057213772865068145
2.081406955852139,4.581254180977977,3.532552661790495,3.4193641003296484,286.3631286621094,0.0057213772865068145
4.581254180977977,3.6830005339660703,2.511406586396432,3.4193641003296484,286.8976745605469,0.005780126814079655
3.097998088275741,3.6830005339660703,3.4193641003296484,3.54845517307396,286.97998046875,0.005691487727917424
3.6830005339660703,3.3928928308235955,3.5340090904005477,3.54845517307396,287.23748779296875,0.0057038124046314784
