,9
T_a_in,296.45
x_a_in,0.0143
m_a_in,1.99
T_d_in,287.84999999999997
xi_d_in,0.285
m_d_in,2.8
T_a_o_exp,291.25
x_a_o_exp,0.0072
T_d_o_exp,293.45
xi_d_o_exp,0.2836
T_d_o_sim,20.1
T_a_o_sim,291.02
x_a_o_sim,7.21
Nu,4.825044885958503
Sh,3.188656677120821
T_a_o_sim_new,291.202880859375
x_a_o_sim_new,0.007214485827669253
T_d_o_sim_new,293.18402099609375
xi_d_o_sim_new,0.28359201550483704
