Nu_1,Nu_2,Sh_1,Sh_2,T_a_o(K),x_a_o(kg/kg)
9.394136981585541,3.3941369815855413,9.83037850636817,3.830378506368171,294.805908203125,0.00716885456150522
3.3941369815855413,4.876771103121312,2.4153393254832585,3.830378506368171,294.1409606933594,0.00716885456150522
4.876771103121312,4.1877058548243005,3.830378506368171,3.448255509301805,294.47418212890625,0.007429454977570333
